height_m,bin_index,r_wet_m,number_concentration_m3
1.0,31,4.112072254025804e-07,2156.7350280452415
1.0,32,4.2425827882747926e-07,2448.725909670787
1.0,33,4.3770666282958627e-07,2775.062173490214
1.0,34,4.5156432248811095e-07,3139.0224044543775
1.0,35,4.6584355870921194e-07,3544.0943077333377
1.0,36,4.805570383763766e-07,3993.974437708958
1.0,37,4.957178047911622e-07,4492.565821503859
1.0,38,5.113392884231933e-07,5043.973233861198
1.0,39,5.274353179949591e-07,5652.495881648783
1.0,40,5.440201319299587e-07,6322.61726171737
1.0,41,5.611083902068114e-07,7058.991965722979
1.0,42,5.787151866603186e-07,7866.429220186221
1.0,43,5.968560617835724e-07,8749.872969831073
1.0,44,6.155470160910631e-07,9714.37833738309
1.0,45,6.348045241033716e-07,10765.084323692801
1.0,46,6.546455490226643e-07,11907.182648390086
1.0,47,6.750875581590292e-07,13145.882673246007
1.0,48,6.961485391754271e-07,14486.372397933623
1.0,49,7.17847017201389e-07,15933.77557067611
1.0,50,7.402020728637837e-07,17493.10501400317
1.0,51,7.632333612639532e-07,19169.21232799261
1.0,52,7.86961131922144e-07,20966.734199324863
1.0,53,8.114062496894092e-07,22890.035613437518
1.0,54,8.365902166181258e-07,24943.15033812303
1.0,55,8.625351947528369e-07,27129.7191190338
1.0,56,8.892640298092736e-07,29452.926099550485
1.0,57,9.168002756815197e-07,31915.434048095813
1.0,58,9.451682197152464e-07,34519.31904384919
1.0,59,9.74392908681002e-07,37266.005335523485
1.0,60,1.0045001753786152e-06,40156.20114591749
1.0,61,1.0355166658040592e-06,43189.83624586938
1.0,62,1.0674698668183337e-06,46366.00216356455
1.0,63,1.1003881342650241e-06,49682.89592737654
1.0,64,1.1343007214933904e-06,53137.76826131418
1.0,65,1.1692378082570947e-06,56726.8771603743
1.0,66,1.2052305299723356e-06,60445.44776763634
1.0,67,1.2423110073329237e-06,64287.639454848344
1.0,68,1.28051237629492e-06,68246.52097289203
1.0,69,1.3198688184566637e-06,72314.05448742998
